189.0,1173.0,5.0,968092524.0
189.0,3181.0,5.0,968094603.0
189.0,3865.0,2.0,968093525.0
195.0,2315.0,1.0,978700434.0
198.0,5792.0,1.0,1068822709.0
199.0,1590.0,4.5,1214913804.0
201.0,8947.0,5.0,1110421341.0
205.0,37386.0,3.5,1442152387.0
205.0,48322.0,0.5,1442152600.0
206.0,1173.0,2.0,900784384.0
208.0,1232.0,2.0,1402191181.0
212.0,5047.0,0.5,1218408441.0
213.0,1590.0,2.5,1462644087.0
213.0,3054.0,2.5,1462644085.0
213.0,37386.0,1.5,1462638684.0
213.0,116823.0,3.0,1462637708.0
217.0,8387.0,3.0,1108160981.0
227.0,2315.0,5.0,913134606.0
232.0,1099.0,4.0,955092697.0
232.0,1173.0,1.0,955094314.0
232.0,1590.0,4.0,955086434.0
232.0,1735.0,4.0,955084955.0
232.0,2365.0,1.0,955087383.0
232.0,3090.0,5.0,955092479.0
239.0,3865.0,5.0,991858010.0
242.0,2570.0,5.0,956686696.0
242.0,2738.0,4.0,956687702.0
242.0,3342.0,5.0,956686594.0
243.0,1590.0,3.5,1094221352.0
243.0,3997.0,0.5,1094221731.0
244.0,94466.0,0.5,1448175610.0
247.0,1005.0,1.0,953362793.0
250.0,122904.0,3.0,1469697320.0
251.0,122904.0,5.0,1476477990.0
254.0,72.0,4.0,845159047.0
255.0,714.0,4.5,1237062530.0
257.0,2810.0,0.5,1384658047.0
259.0,1005.0,4.0,949948831.0
262.0,714.0,3.0,1433939192.0
262.0,1173.0,4.0,1434332273.0
262.0,6535.0,0.5,1433945036.0
262.0,8947.0,2.5,1433945101.0
262.0,65188.0,0.5,1433899651.0
262.0,94466.0,3.0,1433899032.0
263.0,3430.0,3.5,1117844646.0
268.0,1099.0,4.0,1314911703.0
270.0,94466.0,5.0,1469278482.0
270.0,116823.0,3.5,1469306794.0
270.0,122904.0,3.5,1469306639.0
273.0,122904.0,5.0,1466944501.0
277.0,122904.0,2.0,1463682408.0
285.0,255.0,2.0,965093058.0
285.0,611.0,4.0,965089184.0
287.0,116823.0,5.0,1469162095.0
294.0,1735.0,2.5,1071005556.0
294.0,3054.0,4.5,1055278724.0
294.0,3997.0,3.5,1071697297.0
294.0,4941.0,1.5,1054068885.0
294.0,5047.0,3.0,1077659882.0
294.0,6535.0,4.0,1105649306.0
295.0,8947.0,4.5,1112544259.0
297.0,1232.0,5.0,1321728389.0
298.0,66297.0,5.0,1447368446.0
299.0,714.0,4.5,1344177550.0
299.0,1173.0,4.5,1344178767.0
299.0,3218.0,5.0,1344181090.0
306.0,1590.0,2.0,939716504.0
306.0,4424.0,2.0,956082109.0
308.0,611.0,2.0,854376689.0
311.0,71.0,1.5,1062015204.0
311.0,1099.0,2.0,897414235.0
311.0,1590.0,0.5,1062015814.0
311.0,6535.0,0.5,1061927531.0
312.0,1612.0,2.0,959933510.0
330.0,2570.0,3.0,948731457.0
335.0,169.0,2.5,1232147376.0
339.0,1232.0,3.5,1446663351.0
339.0,116823.0,3.0,1446663772.0
341.0,3181.0,5.0,1240833141.0
346.0,2560.0,1.0,1044649323.0
346.0,3997.0,1.0,1044649271.0
346.0,4941.0,5.0,1044650857.0
348.0,523.0,5.0,960838484.0
348.0,4424.0,1.0,960838338.0
353.0,72.0,2.5,1136869961.0
353.0,5047.0,1.0,1113053356.0
353.0,8387.0,0.5,1111666565.0
353.0,37386.0,1.0,1145524623.0
358.0,1855.0,1.0,957795134.0
358.0,2738.0,2.0,957480704.0
362.0,8947.0,3.0,1218567246.0
367.0,1005.0,3.0,967059919.0
367.0,37386.0,3.5,1138381509.0
370.0,8947.0,5.0,1099962827.0
371.0,122904.0,1.0,1462885196.0
373.0,1202.0,4.0,939035899.0
374.0,5387.0,5.0,1038955309.0
380.0,3054.0,1.0,949367373.0
380.0,79428.0,2.0,1325191779.0
380.0,94466.0,5.0,1441399089.0
380.0,122904.0,5.0,1460162747.0
381.0,3054.0,5.0,1018683107.0
383.0,4424.0,3.0,852809355.0
384.0,3997.0,2.0,1154367295.0
384.0,37386.0,2.5,1156031897.0
388.0,72.0,5.0,946523596.0
388.0,482.0,4.0,946534321.0
388.0,1590.0,3.0,946521413.0
388.0,2560.0,2.0,965182512.0
388.0,3090.0,5.0,946527144.0
388.0,3342.0,5.0,951159820.0
391.0,1202.0,5.0,891534357.0
392.0,169.0,1.5,1226176992.0
394.0,79428.0,5.0,1298203985.0
398.0,3997.0,5.0,978406785.0
401.0,611.0,5.0,977458740.0
401.0,2365.0,5.0,977459049.0
402.0,122904.0,4.5,1462946100.0
405.0,1099.0,4.5,1097698773.0
405.0,2535.0,2.0,1097697126.0
405.0,2570.0,4.0,1061363094.0
407.0,1735.0,4.0,962648404.0
407.0,3181.0,5.0,966182239.0
411.0,2570.0,5.0,944933658.0
412.0,1612.0,1.0,993090704.0
418.0,5387.0,4.5,1132179760.0
423.0,1590.0,1.0,1353690073.0
423.0,2810.0,4.0,1353701693.0
423.0,48322.0,2.5,1353701441.0
427.0,3181.0,3.0,968563534.0
427.0,5792.0,4.5,1116354538.0
430.0,714.0,4.5,1111579833.0
430.0,2810.0,5.0,1111579329.0
430.0,3342.0,5.0,1111579535.0
430.0,37386.0,4.5,1148091236.0
433.0,65188.0,4.5,1417929781.0
436.0,4424.0,5.0,941458179.0
438.0,122904.0,3.5,1472551042.0
439.0,1590.0,2.0,1041114715.0
439.0,5387.0,2.0,1041112842.0
443.0,2810.0,5.0,1427775459.0
450.0,94466.0,5.0,1449349275.0
452.0,3813.0,3.0,1002940959.0
452.0,3973.0,1.0,983405551.0
452.0,6535.0,0.5,1151812359.0
457.0,2315.0,1.5,1471385428.0
457.0,114662.0,0.5,1471386135.0
457.0,122904.0,0.5,1471383348.0
461.0,71.0,0.5,1090907750.0
461.0,1590.0,2.0,1090908567.0
461.0,1735.0,1.5,1093224483.0
463.0,4941.0,2.0,1050439441.0
467.0,523.0,4.0,941441316.0
468.0,1735.0,3.0,1296203174.0
472.0,714.0,1.0,962170354.0
472.0,1099.0,4.0,1162244502.0
472.0,1202.0,5.0,958950101.0
472.0,3054.0,1.0,959831064.0
472.0,3090.0,3.0,974244991.0
472.0,3342.0,4.0,1162244493.0
472.0,47423.0,4.0,1172530523.0
475.0,3997.0,0.5,1447255560.0
475.0,8947.0,1.0,1447778312.0
475.0,37386.0,1.0,1447327450.0
475.0,48322.0,2.5,1447328117.0
475.0,114662.0,3.5,1446908770.0
475.0,116823.0,2.0,1447255664.0
477.0,37386.0,5.0,1329273822.0
480.0,66297.0,4.5,1272666139.0
483.0,116823.0,3.0,1465387498.0
483.0,122904.0,1.5,1465387448.0
492.0,1173.0,5.0,898111246.0
492.0,1202.0,2.0,898110543.0
492.0,1232.0,5.0,898110453.0
494.0,5047.0,1.0,1342746843.0
496.0,71.0,5.0,834598137.0
497.0,1173.0,1.0,942293281.0
502.0,714.0,5.0,868636987.0
502.0,1173.0,5.0,868637282.0
509.0,72.0,3.0,939329345.0
509.0,714.0,2.0,940016621.0
509.0,1173.0,3.0,940015074.0
509.0,1735.0,2.0,940013347.0
509.0,5792.0,3.5,1072416763.0
510.0,482.0,1.0,948180496.0
510.0,714.0,1.0,948180540.0
510.0,3090.0,3.0,948183184.0
510.0,4424.0,5.0,1022624565.0
514.0,1173.0,4.0,853894039.0
515.0,169.0,5.0,1286399032.0
518.0,169.0,4.0,945369439.0
518.0,1005.0,3.0,945365298.0
518.0,1855.0,3.0,945365111.0
519.0,122904.0,4.0,1469927090.0
529.0,2535.0,1.0,960052942.0
529.0,3430.0,1.0,960052916.0
529.0,3908.0,2.0,970718996.0
531.0,1099.0,1.5,1240401745.0
537.0,523.0,1.0,879502709.0
537.0,714.0,4.0,879521161.0
537.0,1099.0,5.0,879507116.0
537.0,1590.0,1.0,879502313.0
544.0,714.0,5.0,1435786318.0
545.0,1173.0,2.0,938566655.0
545.0,2738.0,1.0,938567411.0
546.0,66297.0,5.0,1301166338.0
547.0,523.0,3.0,986695128.0
547.0,1099.0,4.0,1028129929.0
547.0,1173.0,0.5,1053173820.0
547.0,2535.0,1.0,981312642.0
547.0,2570.0,0.5,1053173684.0
547.0,2738.0,1.0,981313385.0
547.0,3090.0,2.0,981312829.0
547.0,3430.0,0.5,1053173832.0
547.0,3813.0,2.0,981312481.0
547.0,4424.0,3.5,1053171733.0
547.0,5792.0,0.5,1131636056.0
547.0,47423.0,4.0,1202185054.0
547.0,65188.0,4.0,1439913415.0
547.0,114662.0,4.0,1423131195.0
550.0,1590.0,1.0,942669224.0
553.0,114662.0,4.0,1423011441.0
557.0,1099.0,0.5,1285960779.0
557.0,1735.0,0.5,1285960635.0
558.0,3813.0,5.0,967385373.0
558.0,3865.0,2.0,987266889.0
561.0,37386.0,4.0,1172695297.0
563.0,1232.0,4.0,1400968387.0
564.0,71.0,2.0,974839391.0
564.0,169.0,1.0,974842687.0
564.0,255.0,2.0,974838456.0
564.0,523.0,5.0,974716403.0
564.0,611.0,1.0,974709917.0
564.0,1005.0,1.0,974839862.0
564.0,1173.0,2.0,974714165.0
564.0,1590.0,5.0,974839620.0
564.0,1612.0,4.0,974833716.0
564.0,1855.0,2.0,974838390.0
564.0,2315.0,5.0,974709044.0
564.0,2365.0,5.0,974839204.0
564.0,2535.0,5.0,974838889.0
564.0,2560.0,5.0,974842655.0
564.0,2738.0,5.0,974837128.0
564.0,3218.0,3.0,974711349.0
564.0,3342.0,5.0,974712259.0
564.0,3430.0,4.0,974838889.0
564.0,3813.0,5.0,974715038.0
564.0,3865.0,1.0,974713412.0
564.0,3908.0,5.0,974709917.0
564.0,3973.0,5.0,974791435.0
575.0,3430.0,1.0,1018056865.0
577.0,3997.0,3.0,1111475817.0
577.0,4941.0,4.0,1111475950.0
577.0,8387.0,1.0,1111551856.0
580.0,3997.0,0.5,1156128034.0
580.0,5047.0,4.5,1156128633.0
587.0,4424.0,4.5,1112633533.0
592.0,1735.0,3.0,995420188.0
596.0,37386.0,0.5,1139307795.0
597.0,1590.0,2.0,940708918.0
598.0,5106.0,1.0,1014588958.0
605.0,255.0,1.0,980195812.0
605.0,1099.0,5.0,980176044.0
605.0,1855.0,1.0,980196063.0
605.0,2535.0,3.0,980176922.0
605.0,3430.0,4.0,980176566.0
605.0,3813.0,1.0,980195610.0
608.0,1232.0,5.0,958824708.0
608.0,1612.0,2.0,939461173.0
608.0,2810.0,4.0,958825791.0
608.0,3218.0,5.0,958824838.0
609.0,1202.0,1.0,1029870161.0
609.0,3090.0,1.0,1029870161.0
609.0,3342.0,1.0,1029869989.0
609.0,3813.0,1.0,1029870119.0
609.0,3973.0,5.0,1029869771.0
610.0,1590.0,4.0,1348595190.0
614.0,8.0,1.0,1003254119.0
615.0,122904.0,4.5,1455473577.0
617.0,2315.0,3.0,944893351.0
620.0,66297.0,0.5,1455531788.0
620.0,94466.0,3.5,1455532807.0
624.0,4941.0,5.0,1019124675.0
624.0,5106.0,0.5,1158491366.0
624.0,8387.0,1.5,1087571564.0
624.0,8947.0,2.0,1163440367.0
624.0,37386.0,1.0,1176028700.0
624.0,48322.0,4.0,1206877207.0
624.0,66297.0,3.0,1262543185.0
624.0,79428.0,1.5,1311505062.0
624.0,114662.0,4.0,1450196550.0
626.0,3973.0,3.0,974777499.0
643.0,8387.0,0.5,1372518405.0
646.0,1855.0,5.0,953451083.0
647.0,482.0,1.0,947292373.0
648.0,47423.0,4.0,1254683022.0
652.0,71.0,4.0,1439581733.0
652.0,1612.0,5.0,1442690774.0
652.0,5106.0,4.5,1440272217.0
660.0,116823.0,4.5,1436681495.0
664.0,8947.0,3.0,1393890993.0
665.0,1735.0,1.0,992920673.0
665.0,3908.0,1.0,1046967201.0
665.0,3997.0,2.0,995232382.0
